62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,,,,,,,,,,,,,,,,,
PERIOD: March 2017,,,,,,,,,,,,,,,,,
"BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND ""UNKNOWNS""",,,,,,,,,,,,,,,,,
DEFINITIONS: AMD 23/2011,,,,,,,,,,,,,,,,,
NOTE: THE NHS CANCER PLAN ALL CANCER 62-DAY REFERRAL TO TREATMENT STANDARD DATASET INCLUDES THOSE PATIENTS SEPARATELY IDENTIFIED IN THE 31-DAY REFERRAL TO TREATMENT STANDARD FOR RARE CANCERS.,,,,,,,,,,,,,,,,,
Footnotes: See Cover page,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
PART A: ADMITTED CARE,,,,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,PERCENTAGE ,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,,,,,
,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,83,73,10,87.95%,,26,11,16,20,4.5,1,2.5,2
,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,160,116.5,43.5,72.81%,,41,14,27.5,34,14.5,11,8.5,9.5
,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,88.5,56.5,32,63.84%,,13.5,5.5,8,29.5,8.5,6,5,12.5
,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,83,71,12,85.54%,,17,12,18.5,23.5,4,3.5,3,1.5
,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,166.5,134,32.5,80.48%,,45.5,17,28,43.5,14.5,3.5,6.5,8
,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,106.5,81,25.5,76.06%,,32.5,6,13,29.5,6,8.5,4,7
,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,114.5,93,21.5,81.22%,,39.5,10.5,18.5,24.5,8,3.5,3,7
,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ALL CARE,ALL CANCERS,104.5,78.5,26,75.12%,,26,2.5,17.5,32.5,11,3.5,4,7.5
,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ALL CARE,ALL CANCERS,196.5,170.5,26,86.77%,,58,27,38,47.5,12,7.5,1,5.5
,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,79.5,74.5,5,93.71%,,34,4,16.5,20,0,2.5,1,1.5
,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,ALL CARE,ALL CANCERS,186.5,140.5,46,75.34%,,41,10,35,54.5,15,8,9,14
,RBK,WALSALL HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,43.5,37.5,6,86.21%,,8,2.5,8,19,1,2,3,0
,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,45,33.5,11.5,74.44%,,9.5,2.5,8,13.5,5,0.5,2,4
,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,84.5,74,10.5,87.57%,,29,10,16,19,2.5,4.5,1,2.5
,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,82.5,68.5,14,83.03%,,18.5,10,20.5,19.5,6,4.5,1.5,2
,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,147.5,134,13.5,90.85%,,54.5,24.5,19.5,35.5,4.5,6.5,1.5,1
,RA3,WESTON AREA HEALTH NHS TRUST,ALL CARE,ALL CANCERS,30.5,25.5,5,83.61%,,7,2.5,4.5,11.5,0,3,0.5,1.5
,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,84.5,73,11.5,86.39%,,25,11,15,22,3.5,1.5,4,2.5
,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,171.5,131.5,40,76.68%,,54,18,22.5,37,11,10.5,5.5,13
,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",ALL CARE,ALL CANCERS,53.5,53,0.5,99.07%,,17.5,10,11,14.5,0,0,0.5,0
,RLQ,WYE VALLEY NHS TRUST,ALL CARE,ALL CANCERS,50.5,40,10.5,79.21%,,18,3.5,7.5,11,7.5,1,1.5,0.5
,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,68,63.5,4.5,93.38%,,33.5,11.5,12.5,6,0,1,0,3.5
,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,130.5,108,22.5,82.76%,,37,16,28,27,8.5,7.5,3.5,3
,AQK,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,6,6,0,100.00%,,6,0,0,0,0,0,0,0
,NQT,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,1.5,1.5,0,100.00%,,0.5,0.5,0,0.5,0,0,0,0
,NV3,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,51,43,8,84.31%,,20.5,10.5,4.5,7.5,2.5,1,0,4.5
,NVM,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,4,4,0,100.00%,,2.5,0,0.5,1,0,0,0,0
,NWV,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,4,2.5,1.5,62.50%,,0,1,1,0.5,0,0,1,0.5
,NYT,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,6,6,0,100.00%,,6,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
,,ALL ENGLISH PROVIDERS,ALL CARE,ALL CANCERS,13013,10805,2208,83.03%,,3735,1510,2202,3358,692,545,384,587
