62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,,,,,,,,,,,,,,,,,
42826,,,,,,,,,,,,,,,,,
"BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND ""UNKNOWNS""",,,,,,,,,,,,,,,,,
DEFINITIONS: AMD 23/2011,,,,,,,,,,,,,,,,,
NOTE: THE NHS CANCER PLAN ALL CANCER 62-DAY REFERRAL TO TREATMENT STANDARD DATASET INCLUDES THOSE PATIENTS SEPARATELY IDENTIFIED IN THE 31-DAY REFERRAL TO TREATMENT STANDARD FOR RARE CANCERS.,,,,,,,,,,,,,,,,,
Footnotes: See Cover page,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
PART A: ADMITTED CARE,,,,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,PERCENTAGE ,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,,,,,
,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,20.5,17.5,3,85.37%,,9,4,1,3.5,0.5,1,0,1.5
,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,3.5,2.5,1,71.43%,,0.5,0,1,1,0,0,0.5,0.5
,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,133,103.5,29.5,77.82%,,36,14,19,34.5,12.5,5.5,4.5,7
,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,87.5,52.5,35,60.00%,,18,4.5,7.5,22.5,12,8,1.5,13.5
,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,77,66,11,85.71%,,13.5,7,20,25.5,5,4.5,1,0.5
,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,122,103,19,84.43%,,37,12.5,20,33.5,6.5,6,2.5,4
,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,78.5,52,26.5,66.24%,,11.5,6,9.5,25,9.5,9.5,2,5.5
,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,90.5,69.5,21,76.80%,,30.5,12,15,12,4.5,9,4,3.5
,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ALL CARE,ALL CANCERS,93,79.5,13.5,85.48%,,35,7,11,26.5,4,6.5,2,1
,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ALL CARE,ALL CANCERS,198.5,166.5,32,83.88%,,51.5,31,34,50,8,14,2.5,7.5
,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,90.5,77.5,13,85.64%,,22.5,7,18.5,29.5,7,5,1,0
,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,ALL CARE,ALL CANCERS,168.5,132,36.5,78.34%,,36,12,21.5,62.5,13,6.5,9,8
,RBK,WALSALL HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,26.5,23.5,3,88.68%,,9,1,5,8.5,1.5,0.5,0.5,0.5
,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,25,20.5,4.5,82.00%,,4,4,7.5,5,1.5,3,0,0
,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,65.5,59.5,6,90.84%,,21.5,7,18.5,12.5,2.5,2.5,0.5,0.5
,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,57,51,6,89.47%,,16,8,7.5,19.5,4,0,2,0
,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,119.5,112.5,7,94.14%,,41.5,15.5,26,29.5,2,1.5,2,1.5
,RA3,WESTON AREA HEALTH NHS TRUST,ALL CARE,ALL CANCERS,25.5,20,5.5,78.43%,,5,0.5,3.5,11,1,1.5,1.5,1.5
,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,69,60.5,8.5,87.68%,,31,5.5,11.5,12.5,3,1,0.5,4
,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,129.5,91.5,38,70.66%,,31.5,12.5,15,32.5,13.5,12,7.5,5
,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",ALL CARE,ALL CANCERS,54.5,51.5,3,94.50%,,23.5,5.5,13.5,9,2,1,0,0
,RLQ,WYE VALLEY NHS TRUST,ALL CARE,ALL CANCERS,56,50.5,5.5,90.18%,,19.5,7.5,12.5,11,3,1,1,0.5
,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,46.5,39.5,7,84.95%,,16,9,7.5,7,2,4,0.5,0.5
,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,105.5,90,15.5,85.31%,,37.5,17,14.5,21,5.5,3,2,5
,AQK,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,10,10,0,100.00%,,8.5,0,0,1.5,0,0,0,0
,NQT,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,5,4,1,80.00%,,4,0,0,0,0.5,0,0.5,0
,NV3,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,48,38,10,79.17%,,17.5,9.5,6,5,2.5,3.5,1.5,2.5
,NWV,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,5,2,3,40.00%,,0,0.5,1,0.5,0,0.5,0.5,2
,NYG,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,11.5,11.5,0,100.00%,,11,0,0,0.5,0,0,0,0
,NYT,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,1,1,0,100.00%,,0,0,0,1,0,0,0,0
,,,,,,,,,,,,,,,,,
,,ALL ENGLISH PROVIDERS,ALL CARE,ALL CANCERS,10819,8970,1849,82.91%,,2915,1242,1856,2957,668,499,253,429
