62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,,,,,,,,,,,,,,,,,
PERIOD: JANUARY 2016,,,,,,,,,,,,,,,,,
"BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND ""UNKNOWNS""",,,,,,,,,,,,,,,,,
DEFINITIONS: AMD 23/2011,,,,,,,,,,,,,,,,,
NOTE: THE NHS CANCER PLAN ALL CANCER 62-DAY REFERRAL TO TREATMENT STANDARD DATASET INCLUDES THOSE PATIENTS SEPARATELY IDENTIFIED IN THE 31-DAY REFERRAL TO TREATMENT STANDARD FOR RARE CANCERS.,,,,,,,,,,,,,,,,,
Footnotes: See Cover page,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
PART A: ADMITTED CARE,,,,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,PERCENTAGE ,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,,,,,
,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,125,91.5,33.5,73.20%,,37,9,19.5,26,12,6.5,7,8
,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,57.5,34,23.5,59.13%,,6,4,8,16,8,9.5,1.5,4.5
,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,75,67.5,7.5,90.00%,,15.5,8.5,13.5,30,2,1,1.5,3
,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,131,105.5,25.5,80.53%,,33,8,22.5,42,8,3.5,10,4
,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,103.5,78.5,25,75.85%,,27,12,14.5,25,5,5.5,7,7.5
,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,78,65,13,83.33%,,17.5,11,13.5,23,6,5,1,1
,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ALL CARE,ALL CANCERS,76.5,63,13.5,82.35%,,12,4,16.5,30.5,3.5,6,2.5,1.5
,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ALL CARE,ALL CANCERS,185.5,139.5,46,75.20%,,34,19,38,48.5,19,11.5,4,11.5
,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,68,56.5,11.5,83.09%,,20,3,11,22.5,3,4.5,2,2
,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,ALL CARE,ALL CANCERS,148.5,107,41.5,72.05%,,28.5,13,13.5,52,12.5,12,9,8
,RBK,WALSALL HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,26,19,7,73.08%,,8,1,3,7,1,0,1,5
,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,33.5,28,5.5,83.58%,,10.5,4.5,5.5,7.5,3.5,1,0.5,0.5
,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,59.5,51,8.5,85.71%,,12.5,5,15,18.5,1.5,2.5,2.5,2
,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,70,61,9,87.14%,,16,9,12.5,23.5,3,2,1.5,2.5
,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,127.5,111,16.5,87.06%,,35,13.5,20.5,42,5,3.5,3,5
,RA3,WESTON AREA HEALTH NHS TRUST,ALL CARE,ALL CANCERS,25,17,8,68.00%,,6.5,1,0,9.5,0,6,1,1
,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,85.5,70.5,15,82.46%,,31.5,5,6.5,27.5,5.5,2.5,1.5,5.5
,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,125,108,17,86.40%,,40,5.5,14.5,48,8.5,7,0,1.5
,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",ALL CARE,ALL CANCERS,34,30,4,88.24%,,13,1.5,7.5,8,1.5,1.5,1,0
,RLQ,WYE VALLEY NHS TRUST,ALL CARE,ALL CANCERS,57.5,47.5,10,82.61%,,20,10.5,7,10,3,3,1.5,2.5
,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,5,2.5,2.5,50.00%,,0,0.5,0,2,0,0,2,0.5
,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,132.5,112.5,20,84.91%,,34,17.5,24,37,4.5,6.5,3,6
,AQK,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,2,2,0,100.00%,,2,0,0,0,0,0,0,0
,NV3,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,43,34.5,8.5,80.23%,,8.5,5.5,11.5,9,4.5,1.5,0.5,2
,NVM,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,0.5,0.5,0,100.00%,,0,0,0.5,0,0,0,0,0
,NWV,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,3,1.5,1.5,50.00%,,0.5,0.5,0.5,0,0.5,0,0,1
,NYT,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,1.5,1,0.5,66.67%,,1,0,0,0,0.5,0,0,0
,,,,,,,,,,,,,,,,,
,,ALL ENGLISH PROVIDERS,ALL CARE,ALL CANCERS,10724,8690,2034,81.03%,,2597,1103,1829,3161,676,527,344,487
