62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,,,,,,,,,,,,,,,,,
Oct-15,,,,,,,,,,,,,,,,,
"BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND ""UNKNOWNS""",,,,,,,,,,,,,,,,,
DEFINITIONS: AMD 23/2011,,,,,,,,,,,,,,,,,
NOTE: THE NHS CANCER PLAN ALL CANCER 62-DAY REFERRAL TO TREATMENT STANDARD DATASET INCLUDES THOSE PATIENTS SEPARATELY IDENTIFIED IN THE 31-DAY REFERRAL TO TREATMENT STANDARD FOR RARE CANCERS.,,,,,,,,,,,,,,,,,
Footnotes: See Cover page,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
PART A: ADMITTED CARE,,,,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,PERCENTAGE ,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,,,,,
,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,174.5,153,21.5,87.68%,,67.5,16.5,14.5,54.5,7,6,2.5,6
,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,61.5,54.5,7,88.62%,,22,5.5,14.5,12.5,5,1,0,1
,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",ALL CARE,ALL CANCERS,69.5,62.5,7,89.93%,,20,11,8,23.5,1.5,2.5,1,2
,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,1,1,0,100.00%,,0,0,0,1,0,0,0,0
,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,43.5,38,5.5,87.36%,,11,5.5,8,13.5,1.5,0.5,1.5,2
,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,102.5,86,16.5,83.90%,,30,7,18.5,30.5,5,2,1,8.5
,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,61.5,47,14.5,76.42%,,12,5,12.5,17.5,4.5,3,3,4
,RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,4,3.5,0.5,87.50%,,0,0,2,1.5,0,0,0.5,0
,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,ALL CARE,ALL CANCERS,97.5,74.5,23,76.41%,,22.5,10.5,11.5,30,6,10.5,4.5,2
,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,1.5,1.5,0,100.00%,,1,0,0,0.5,0,0,0,0
,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,15.5,12,3.5,77.42%,,5,3,1,3,1.5,0,0.5,1.5
,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,183.5,136.5,47,74.39%,,52,21,26,37.5,18.5,7.5,10,11
,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,50.5,28,22.5,55.45%,,5.5,4,4,14.5,4.5,6,4,8
,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,59.5,52.5,7,88.24%,,11,9,12,20.5,2,1.5,0.5,3
,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,124.5,106,18.5,85.14%,,37,9,21.5,38.5,9,3,6,0.5
,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,88.5,62.5,26,70.62%,,19,11,11.5,21,8.5,3.5,4,10
,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,93,74,19,79.57%,,32.5,7.5,16,18,8.5,4,4.5,2
,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ALL CARE,ALL CANCERS,78.5,67,11.5,85.35%,,17.5,8,16.5,25,3,2.5,3,3
,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ALL CARE,ALL CANCERS,202,155.5,46.5,76.98%,,50.5,25,32.5,47.5,18,17,5,6.5
,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,76.5,70,6.5,91.50%,,36,7.5,9,17.5,1,2,2,1.5
,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,ALL CARE,ALL CANCERS,152,111.5,40.5,73.36%,,35,13.5,23,40,14,13,5,8.5
,RBK,WALSALL HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,45,37.5,7.5,83.33%,,17.5,2,6,12,2.5,3,1,1
,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,39,34.5,4.5,88.46%,,9.5,4,8.5,12.5,1.5,1.5,0,1.5
,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,60,52,8,86.67%,,25.5,6.5,11.5,8.5,2.5,1.5,1,3
,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,55,49,6,89.09%,,13,7,10,19,2,2,2,0
,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,144,123,21,85.42%,,45.5,18.5,17,42,7.5,4,0.5,9
,RA3,WESTON AREA HEALTH NHS TRUST,ALL CARE,ALL CANCERS,29.5,23,6.5,77.97%,,10.5,4,3,5.5,1,3.5,1,1
,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,77,58.5,18.5,75.97%,,28,4.5,9.5,16.5,3.5,7.5,3.5,4
,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,134,106.5,27.5,79.48%,,44.5,9.5,13.5,39,5.5,8,2.5,11.5
,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",ALL CARE,ALL CANCERS,46,45,1,97.83%,,21.5,6,9.5,8,0,1,0,0
,RLQ,WYE VALLEY NHS TRUST,ALL CARE,ALL CANCERS,36,29.5,6.5,81.94%,,11,5.5,2.5,10.5,2.5,2,0.5,1.5
,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,39.5,34,5.5,86.08%,,10,9.5,7.5,7,1,1,2,1.5
,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,127,101.5,25.5,79.92%,,30,14,23,34.5,4,6,4.5,11
,NV3,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,34,27,7,79.41%,,5.5,7.5,7,7,2,2.5,1,1.5
,NVM,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,4.5,4.5,0,100.00%,,4,0,0.5,0,0,0,0,0
,NWV,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,1,0,1,0.00%,,0,0,0,0,0,0.5,0,0.5
,NYT,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,1,1,0,100.00%,,1,0,0,0,0,0,0,0
,5NM,DISCONTINUED ORGANISATION,ALL CARE,ALL CANCERS,0.5,0.5,0,100.00%,,0.5,0,0,0,0,0,0,0
,RFW,DISCONTINUED ORGANISATION,ALL CARE,ALL CANCERS,1,0.5,0.5,50.00%,,0,0,0.5,0,0,0.5,0,0
,,,,,,,,,,,,,,,,,
,,ALL ENGLISH PROVIDERS,ALL CARE,ALL CANCERS,11705,9577,2128,81.82%,,3291,1324,1921,3041,612,559,361,596
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
