62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,,,,,,,,,,,,,,,,,
PERIOD: December 2015,,,,,,,,,,,,,,,,,
"BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND ""UNKNOWNS""",,,,,,,,,,,,,,,,,
DEFINITIONS: AMD 23/2011,,,,,,,,,,,,,,,,,
NOTE: THE NHS CANCER PLAN ALL CANCER 62-DAY REFERRAL TO TREATMENT STANDARD DATASET INCLUDES THOSE PATIENTS SEPARATELY IDENTIFIED IN THE 31-DAY REFERRAL TO TREATMENT STANDARD FOR RARE CANCERS.,,,,,,,,,,,,,,,,,
Footnotes: See Cover page,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
PART A: ADMITTED CARE,,,,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,PERCENTAGE ,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,,,,,
,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,90.5,82.5,8,91.16%,,31.5,15,12.5,23.5,2,0,2,4
,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,61.5,51,10.5,82.93%,,8.5,5.5,13.5,23.5,2,1.5,1.5,5.5
,RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,3.5,2.5,1,71.43%,,0,0,0,2.5,1,0,0,0
,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,ALL CARE,ALL CANCERS,81,70,11,86.42%,,23.5,11,9.5,26,1.5,5,0.5,4
,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,30,27.5,2.5,91.67%,,10.5,5,5.5,6.5,0,0,0,2.5
,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,154,130,24,84.42%,,45,17,24.5,43.5,6.5,4,4,9.5
,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,64.5,43.5,21,67.44%,,16,6.5,6,15,7.5,6,1,6.5
,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,76.5,68.5,8,89.54%,,17,8,14,29.5,2,2.5,2,1.5
,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,166,147,19,88.55%,,42.5,29,35.5,40,11.5,2,2,3.5
,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,94,79.5,14.5,84.57%,,26,10,13,30.5,4.5,1,4.5,4.5
,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,91,79,12,86.81%,,27,13,11.5,27.5,5.5,2.5,2,2
,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ALL CARE,ALL CANCERS,109,84,25,77.06%,,20,9.5,18.5,36,9.5,8.5,2,5
,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ALL CARE,ALL CANCERS,183.5,148.5,35,80.93%,,39.5,31.5,39.5,38,11,10,5.5,8.5
,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,75,71.5,3.5,95.33%,,23.5,10,11,27,2.5,0,1,0
,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,ALL CARE,ALL CANCERS,152.5,113.5,39,74.43%,,38.5,11,21,43,16,9.5,6,7.5
,RBK,WALSALL HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,59,48.5,10.5,82.20%,,15,7,7.5,19,3,3,2,2.5
,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,23,18,5,78.26%,,5,2,2.5,8.5,2,0,1,2
,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,69,62.5,6.5,90.58%,,30,7.5,13.5,11.5,3.5,1,1.5,0.5
,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,66.5,57.5,9,86.47%,,23.5,3,8,23,3.5,2.5,1.5,1.5
,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,135,117,18,86.67%,,44,20.5,15.5,37,5.5,2.5,2.5,7.5
,RA3,WESTON AREA HEALTH NHS TRUST,ALL CARE,ALL CANCERS,34,32.5,1.5,95.59%,,16,3,3,10.5,0,0.5,0,1
,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,83,75.5,7.5,90.96%,,42.5,8.5,10,14.5,3.5,0.5,1,2.5
,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,153,136.5,16.5,89.22%,,54.5,16,26,40,6,2,2.5,6
,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",ALL CARE,ALL CANCERS,50,46,4,92.00%,,14.5,8.5,15.5,7.5,2,1.5,0,0.5
,RLQ,WYE VALLEY NHS TRUST,ALL CARE,ALL CANCERS,38,28,10,73.68%,,13,3,5,7,4,2.5,2.5,1
,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,38.5,32,6.5,83.12%,,12,9.5,4.5,6,4,0.5,0,2
,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,134,121,13,90.30%,,44,15,22,40,4.5,2,3.5,3
,NDA,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,0.5,0.5,0,100.00%,,0,0,0,0.5,0,0,0,0
,NV3,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,43,37,6,86.05%,,8.5,10,13,5.5,2,2,1,1
,NVM,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,9,8.5,0.5,94.44%,,3,1.5,2,2,0,0,0,0.5
,NWV,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,2,1,1,50.00%,,0,0,0.5,0.5,0.5,0,0,0.5
,NYT,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,3,3,0,100.00%,,2,0,1,0,0,0,0,0
,,,,,,,,,,,,,,,,,
,,ALL ENGLISH PROVIDERS,ALL CARE,ALL CANCERS,11464,9760,1704,85.14%,,3308,1421,1946,3085,591,429,265,419
