62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,,,,,,,,,,,,,,,,,
42856,,,,,,,,,,,,,,,,,
"BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND ""UNKNOWNS""",,,,,,,,,,,,,,,,,
DEFINITIONS: AMD 23/2011,,,,,,,,,,,,,,,,,
NOTE: THE NHS CANCER PLAN ALL CANCER 62-DAY REFERRAL TO TREATMENT STANDARD DATASET INCLUDES THOSE PATIENTS SEPARATELY IDENTIFIED IN THE 31-DAY REFERRAL TO TREATMENT STANDARD FOR RARE CANCERS.,,,,,,,,,,,,,,,,,
Footnotes: See Cover page,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
PART A: ADMITTED CARE,,,,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,PERCENTAGE ,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,,,,,
,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,60.5,54,6.5,89.26%,,16,3,11.5,23.5,2.5,1.5,2,0.5
,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,104.5,93.5,11,89.47%,,26.5,19,19,29,6,4,0.5,0.5
,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,60.5,46.5,14,76.86%,,10,6,12.5,18,4,5.5,3,1.5
,RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,2.5,1.5,1,60.00%,,0,0,0.5,1,0.5,0.5,0,0
,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,ALL CARE,ALL CANCERS,93,72.5,20.5,77.96%,,26,7,7,32.5,10.5,3,3,4
,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,22.5,20,2.5,88.89%,,10,3,2,5,2,0.5,0,0
,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,98,83.5,14.5,85.20%,,28,9.5,23,23,8,1,4,1.5
,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,146.5,96.5,50,65.87%,,32,11,16.5,37,18,9,10.5,12.5
,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,97,69,28,71.13%,,14,6.5,13.5,35,8.5,3.5,4,12
,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,82,72,10,87.80%,,16.5,4.5,20,31,3.5,3.5,1.5,1.5
,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,168.5,150,18.5,89.02%,,60.5,16,24.5,49,4.5,8.5,1.5,4
,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,108.5,77,31.5,70.97%,,20,10.5,10.5,36,7.5,11,3.5,9.5
,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,109,85,24,77.98%,,37,10,15.5,22.5,11,6.5,1.5,5
,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ALL CARE,ALL CANCERS,103,85.5,17.5,83.01%,,22.5,8,19.5,35.5,4,7,2,4.5
,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ALL CARE,ALL CANCERS,237,181.5,55.5,76.58%,,64,23,37.5,57,27.5,17,3.5,7.5
,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,83,72.5,10.5,87.35%,,33.5,6,12,21,7.5,0.5,1.5,1
,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,ALL CARE,ALL CANCERS,174,137,37,78.74%,,35,16,25.5,60.5,12,11,6,8
,RBK,WALSALL HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,50,44,6,88.00%,,15,8,7,14,2.5,1.5,0,2
,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,40.5,28,12.5,69.14%,,7.5,4,6.5,10,6,1,1.5,4
,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,89,84.5,4.5,94.94%,,25,18,23,18.5,1,0.5,0.5,2.5
,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,60.5,50.5,10,83.47%,,15,8,8,19.5,4,3,1,2
,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,134,121,13,90.30%,,47,10,26,38,4.5,4.5,2,2
,RA3,WESTON AREA HEALTH NHS TRUST,ALL CARE,ALL CANCERS,33.5,23.5,10,70.15%,,4.5,1,6,12,2.5,4.5,3,0
,RY7,WIRRAL COMMUNITY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,0.5,0.5,0,100.00%,,0,0,0,0.5,0,0,0,0
,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,80,69,11,86.25%,,32,11,8,18,2,2.5,2.5,4
,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,132,82,50,62.12%,,24,10,13,35,18,10.5,9.5,12
,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",ALL CARE,ALL CANCERS,66,61,5,92.42%,,16,9.5,19,16.5,3,1,0.5,0.5
,RLQ,WYE VALLEY NHS TRUST,ALL CARE,ALL CANCERS,4,1.5,2.5,37.50%,,0,0,0,1.5,1,1,0.5,0
,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,56,49.5,6.5,88.39%,,20.5,7.5,7,14.5,2,2,1.5,1
,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,147.5,113.5,34,76.95%,,40,13,13,47.5,10.5,10.5,6.5,6.5
,AQK,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,14,14,0,100.00%,,10,2,1,1,0,0,0,0
,NQT,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,11.5,11.5,0,100.00%,,8,0,2.5,1,0,0,0,0
,NV3,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,58.5,51.5,7,88.03%,,31,8.5,5,7,3,2.5,0.5,1
,NVM,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,8,8,0,100.00%,,5.5,0,1.5,1,0,0,0,0
,NWV,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,7,3.5,3.5,50.00%,,0.5,0,3,0,1.5,0.5,0.5,1
,NYG,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,3.5,3.5,0,100.00%,,3,0.5,0,0,0,0,0,0
,NYT,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,10,10,0,100.00%,,9,1,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
,,ALL ENGLISH PROVIDERS,ALL CARE,ALL CANCERS,12599,10209,2390,81.03%,,3336,1307,2029,3537,843,668,363,516
