62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,,,,,,,,,,,,,,,,,
PERIOD: February 2016,,,,,,,,,,,,,,,,,
"BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND ""UNKNOWNS""",,,,,,,,,,,,,,,,,
DEFINITIONS: AMD 23/2011,,,,,,,,,,,,,,,,,
NOTE: THE NHS CANCER PLAN ALL CANCER 62-DAY REFERRAL TO TREATMENT STANDARD DATASET INCLUDES THOSE PATIENTS SEPARATELY IDENTIFIED IN THE 31-DAY REFERRAL TO TREATMENT STANDARD FOR RARE CANCERS.,,,,,,,,,,,,,,,,,
Footnotes: See Cover page,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
PART A: ADMITTED CARE,,,,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,PERCENTAGE ,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,,,,,
,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,145.5,104.5,41,71.82%,,49,13.5,15,27,15,9.5,8,8.5
,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,76.5,45.5,31,59.48%,,13,5.5,8,19,5.5,11,6,8.5
,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,48.5,40.5,8,83.51%,,11.5,6.5,9.5,13,2,4.5,0.5,1
,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,122,102,20,83.61%,,40,12,12,38,4,10,2.5,3.5
,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,80,57.5,22.5,71.88%,,18,9,14.5,16,9,4,4,5.5
,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,80.5,60,20.5,74.53%,,21.5,8.5,13.5,16.5,6.5,6,2.5,5.5
,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ALL CARE,ALL CANCERS,89.5,75,14.5,83.80%,,23,12.5,14.5,25,2,2,3,7.5
,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ALL CARE,ALL CANCERS,187.5,137.5,50,73.33%,,35.5,27.5,35,39.5,15,14.5,5.5,15
,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,68.5,65.5,3,95.62%,,28.5,8,9,20,1,2,0,0
,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,ALL CARE,ALL CANCERS,165.5,114.5,51,69.18%,,37,8,26,43.5,21.5,18,5,6.5
,RBK,WALSALL HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,37,27.5,9.5,74.32%,,12,4,3,8.5,0,3.5,4,2
,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,26.5,22.5,4,84.91%,,6.5,3.5,6,6.5,1,1.5,1.5,0
,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,61.5,53.5,8,86.99%,,28,5,13.5,7,0.5,1.5,3,3
,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,54.5,47,7.5,86.24%,,14,5.5,13.5,14,3.5,1.5,0,2.5
,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,122.5,104,18.5,84.90%,,33.5,14.5,22.5,33.5,4,10,1.5,3
,RA3,WESTON AREA HEALTH NHS TRUST,ALL CARE,ALL CANCERS,37,20,17,54.05%,,10.5,4.5,3,2,5,7,1.5,3.5
,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,73,64,9,87.67%,,33.5,5,7.5,18,3.5,5,0.5,0
,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,121.5,102.5,19,84.36%,,48.5,9,19.5,25.5,6,6,4,3
,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",ALL CARE,ALL CANCERS,40,36,4,90.00%,,13.5,2.5,8.5,11.5,1,2,1,0
,RLQ,WYE VALLEY NHS TRUST,ALL CARE,ALL CANCERS,47.5,41.5,6,87.37%,,27,5,3.5,6,4,0,0.5,1.5
,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,43.5,36,7.5,82.76%,,17,7,6.5,5.5,1,2,3,1.5
,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,116.5,98,18.5,84.12%,,45.5,13,13,26.5,3,5,9,1.5
,AQK,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,1.5,1.5,0,100.00%,,1,0,0.5,0,0,0,0,0
,NV3,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,44,33.5,10.5,76.14%,,18,9.5,3,3,3,3.5,1.5,2.5
,NVM,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,5,5,0,100.00%,,4,0,1,0,0,0,0,0
,NWV,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,1.5,0.5,1,33.33%,,0,0.5,0,0,0,0,0,1
,NYT,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,1,1,0,100.00%,,1,0,0,0,0,0,0,0
,RFW,DISCONTINUED ORGANISATION,ALL CARE,ALL CANCERS,0.5,0,0.5,0.00%,,0,0,0,0,0.5,0,0,0
,,,,,,,,,,,,,,,,,
,,ALL ENGLISH PROVIDERS,ALL CARE,ALL CANCERS,10906,8836,2070,81.02%,,3311,1229,1568,2728,609,598,360,503
